Date,State,Confirmed,Recovered,Deaths,Vaccinations
2020-04-01,Delhi,40896,32010,856,19291
2020-04-01,Uttar Pradesh,47804,42315,1426,89080
2020-04-01,Karnataka,13258,11723,300,81272
2020-04-01,Tamil Nadu,38643,36084,776,33044
2020-04-01,Gujarat,40933,34470,1787,28911
2020-04-02,Maharashtra,18030,14173,219,99463
2020-04-02,Delhi,21714,17455,685,53908
2020-04-02,Uttar Pradesh,20921,16142,782,60731
2020-04-02,Karnataka,25858,24384,763,51486
2020-04-02,Tamil Nadu,21567,17652,572,32044
2020-04-02,Gujarat,2724,2448,93,23037
2020-04-03,Maharashtra,19450,15177,267,14496
2020-04-03,Delhi,37068,28987,1055,70095
2020-04-03,Uttar Pradesh,23656,21251,1070,43787
2020-04-03,Karnataka,49231,38832,2224,73056
2020-04-03,Tamil Nadu,4081,3666,173,84578
2020-04-03,Gujarat,26498,23519,662,89899
2020-04-04,Maharashtra,48701,44785,2123,40851
2020-04-04,Delhi,27832,20935,1112,45372
2020-04-04,Uttar Pradesh,24928,22078,1003,94822
2020-04-04,Karnataka,6110,5157,183,87617
2020-04-04,Tamil Nadu,35947,29730,1284,23313
2020-04-04,Gujarat,48639,38592,754,78445
2020-04-05,Maharashtra,39356,29531,674,85073
2020-04-05,Delhi,27661,21668,477,42804
2020-04-05,Uttar Pradesh,16379,13602,736,41060
2020-04-05,Karnataka,30197,27016,427,28225
2020-04-05,Tamil Nadu,30750,27385,372,70697
2020-04-05,Gujarat,17029,15513,354,33731
2020-04-06,Maharashtra,44922,38168,587,83229
2020-04-06,Delhi,43092,38747,2123,18428
2020-04-06,Uttar Pradesh,44934,41115,1384,86580
2020-04-06,Karnataka,30411,23552,1198,81256
2020-04-06,Tamil Nadu,34937,28798,436,30051
2020-04-06,Gujarat,28386,25641,1116,26621
2020-04-07,Maharashtra,11028,8653,391,54811
2020-04-07,Delhi,31447,24706,1177,35254
2020-04-07,Uttar Pradesh,19509,17547,772,8471
2020-04-07,Karnataka,42796,33675,1048,39865
2020-04-07,Tamil Nadu,47850,36138,524,11397
2020-04-07,Gujarat,33373,26852,1025,88820
2020-04-08,Maharashtra,19994,18757,407,75553
2020-04-08,Delhi,17370,14336,494,47963
2020-04-08,Uttar Pradesh,3096,2591,147,31201
2020-04-08,Karnataka,20715,15742,956,99848
2020-04-08,Tamil Nadu,3839,3439,155,18493
2020-04-08,Gujarat,18069,15756,278,12710
2020-04-09,Maharashtra,2619,2308,126,85797
2020-04-09,Delhi,2431,1850,51,79971
2020-04-09,Uttar Pradesh,38766,30989,1792,22015
2020-04-09,Karnataka,33591,27687,912,12896
2020-04-09,Tamil Nadu,33972,27300,552,10347
2020-04-09,Gujarat,31314,23877,1448,20892
2020-04-10,Maharashtra,48299,39268,1974,19289
2020-04-10,Delhi,8927,7674,134,70428
2020-04-10,Uttar Pradesh,12929,10779,263,75968
2020-04-10,Karnataka,21644,20480,438,39521
2020-04-10,Tamil Nadu,32703,26739,730,67292
2020-04-10,Gujarat,30055,28356,520,11304
2020-04-11,Maharashtra,8345,7460,222,20352
2020-04-11,Delhi,34365,29631,1063,12521
2020-04-11,Uttar Pradesh,7171,6414,91,49629
2020-04-11,Karnataka,46232,39699,613,83021
2020-04-11,Tamil Nadu,44617,37787,742,88457
2020-04-11,Gujarat,15357,14128,564,70633
2020-04-12,Maharashtra,12407,10327,447,98269
2020-04-12,Delhi,9535,8652,138,75202
2020-04-12,Uttar Pradesh,49777,47069,2078,15800
2020-04-12,Karnataka,38823,31755,1742,79905
2020-04-12,Tamil Nadu,10283,9268,316,77055
2020-04-12,Gujarat,11983,11091,541,19939
2020-04-13,Maharashtra,1781,1420,49,23489
2020-04-13,Delhi,40961,35291,1314,27263
2020-04-13,Uttar Pradesh,14565,11924,310,55729
2020-04-13,Karnataka,42971,39089,1069,31390
2020-04-13,Tamil Nadu,24128,20013,331,11852
2020-04-13,Gujarat,30450,24078,941,56707
2020-04-14,Maharashtra,34243,30869,721,12239
2020-04-14,Delhi,7710,6773,137,72821
2020-04-14,Uttar Pradesh,38991,33299,1088,90445
2020-04-14,Karnataka,12531,9814,432,16116
2020-04-14,Tamil Nadu,1258,1169,21,11629
2020-04-14,Gujarat,44936,39077,509,70031
2020-04-15,Maharashtra,34380,30822,1471,95724
2020-04-15,Delhi,3307,3008,161,10906
2020-04-15,Uttar Pradesh,3591,2777,142,59400
2020-04-15,Karnataka,26150,22150,389,61481
2020-04-15,Tamil Nadu,2283,2167,112,31170
2020-04-15,Gujarat,9438,7323,353,60426
2020-04-16,Maharashtra,44360,33530,1903,29217
2020-04-16,Delhi,24172,22835,567,54416
2020-04-16,Uttar Pradesh,10587,9884,152,86835
2020-04-16,Karnataka,31090,28921,1121,23888
2020-04-16,Tamil Nadu,44732,35824,1913,5587
2020-04-16,Gujarat,13763,11768,272,90751
2020-04-17,Maharashtra,26817,20652,525,23099
2020-04-17,Delhi,44553,36515,1248,75969
2020-04-17,Uttar Pradesh,34866,30690,1214,86557
2020-04-17,Karnataka,7416,6810,213,45718
2020-04-17,Tamil Nadu,33602,29463,505,92969
2020-04-17,Gujarat,2089,1698,21,72494
2020-04-18,Maharashtra,11693,10770,223,26447
2020-04-18,Delhi,37598,30298,1342,92960
2020-04-18,Uttar Pradesh,48246,38236,546,98812
2020-04-18,Karnataka,45333,40883,2091,28952
2020-04-18,Tamil Nadu,34160,31006,1250,15449
2020-04-18,Gujarat,22125,19561,717,88297
2020-04-19,Maharashtra,16223,13398,309,91516
2020-04-19,Delhi,10031,7781,265,76678
2020-04-19,Uttar Pradesh,13109,11087,140,28383
2020-04-19,Karnataka,5249,4951,79,74624
2020-04-19,Tamil Nadu,16282,14901,618,64675
2020-04-19,Gujarat,6075,5749,211,53200
2020-04-20,Maharashtra,12002,10509,375,83610
2020-04-20,Delhi,5493,4359,81,56875
2020-04-20,Uttar Pradesh,32655,26210,386,11816
2020-04-20,Karnataka,12639,10196,543,16240
2020-04-20,Tamil Nadu,33698,30195,1144,37762
2020-04-20,Gujarat,9259,8568,417,94709
2020-04-21,Maharashtra,6374,4881,124,56631
2020-04-21,Delhi,10885,9098,225,34165
2020-04-21,Uttar Pradesh,2492,2128,31,63643
2020-04-21,Karnataka,45900,39923,670,72580
2020-04-21,Tamil Nadu,8368,7798,307,14168
2020-04-21,Gujarat,21961,20331,721,94388
2020-04-22,Maharashtra,34110,28518,773,76853
2020-04-22,Delhi,43856,35881,727,87325
2020-04-22,Uttar Pradesh,15567,14627,432,66944
2020-04-22,Karnataka,13466,10738,410,36259
2020-04-22,Tamil Nadu,34539,28560,1019,16093
2020-04-22,Gujarat,47571,44721,1618,16190
2020-04-23,Maharashtra,43752,35167,1149,7261
2020-04-23,Delhi,29369,24152,848,9378
2020-04-23,Uttar Pradesh,41583,33173,1196,80868
2020-04-23,Karnataka,43604,36906,778,10410
2020-04-23,Tamil Nadu,18839,15186,344,11796
2020-04-23,Gujarat,22180,16659,228,63557
2020-04-24,Maharashtra,18543,14043,265,21724
2020-04-24,Delhi,4828,4173,147,10482
2020-04-24,Uttar Pradesh,28005,22559,1194,75448
2020-04-24,Karnataka,5648,5160,176,49602
2020-04-24,Tamil Nadu,4112,3108,152,86554
2020-04-24,Gujarat,22386,17378,469,66440
2020-04-25,Maharashtra,45199,37712,1195,83279
2020-04-25,Delhi,43092,37558,964,69089
2020-04-25,Uttar Pradesh,34755,31774,349,83682
2020-04-25,Karnataka,14654,13093,632,8760
2020-04-25,Tamil Nadu,23190,21434,470,43211
2020-04-25,Gujarat,18373,16720,670,39542
2020-04-26,Maharashtra,11651,10018,536,21715
2020-04-26,Delhi,45409,36972,1816,76425
2020-04-26,Uttar Pradesh,38822,34133,1392,39610
2020-04-26,Karnataka,11058,9617,332,75194
2020-04-26,Tamil Nadu,12381,9572,200,22154
2020-04-26,Gujarat,20539,18024,814,35373
2020-04-27,Maharashtra,34154,29262,535,83928
2020-04-27,Delhi,29669,25411,829,53438
2020-04-27,Uttar Pradesh,25364,21048,1177,42437
2020-04-27,Karnataka,13336,10578,382,55583
2020-04-27,Tamil Nadu,39392,30074,1004,22514
2020-04-27,Gujarat,36426,27884,1154,80749
2020-04-28,Maharashtra,37027,29445,939,89162
2020-04-28,Delhi,14467,12526,584,87279
2020-04-28,Uttar Pradesh,16434,14239,408,71677
2020-04-28,Karnataka,19019,15759,590,93503
2020-04-28,Tamil Nadu,41603,34784,653,96703
2020-04-28,Gujarat,22312,18277,360,45379
2020-04-29,Maharashtra,18297,16053,432,16738
2020-04-29,Delhi,29797,25899,418,13767
2020-04-29,Uttar Pradesh,23852,20422,1041,96575
2020-04-29,Karnataka,49613,41714,1862,88820
2020-04-29,Tamil Nadu,43417,36779,481,98762
2020-04-29,Gujarat,5652,4673,65,52093
2020-04-30,Maharashtra,38226,31635,626,31417
2020-04-30,Delhi,19693,17748,558,58161
2020-04-30,Uttar Pradesh,3169,2450,152,13036
2020-04-30,Karnataka,32778,30407,1118,76675
2020-04-30,Tamil Nadu,7344,6953,158,68918
2020-04-30,Gujarat,15973,13223,406,47261
2020-05-01,Maharashtra,46123,43633,1342,6932
2020-05-01,Delhi,11913,9335,236,81118
2020-05-01,Uttar Pradesh,47633,43601,1827,75393
2020-05-01,Karnataka,1340,1096,27,79027
2020-05-01,Tamil Nadu,1138,980,27,35654
2020-05-01,Gujarat,26879,25533,430,69353
2020-05-02,Maharashtra,27762,21972,1146,90090
2020-05-02,Delhi,21219,17189,488,49695
2020-05-02,Uttar Pradesh,40673,34258,1595,23951
2020-05-02,Karnataka,2307,2123,88,97021
2020-05-02,Tamil Nadu,11238,10595,521,29842
2020-05-02,Gujarat,27421,23490,1228,33308
2020-05-03,Maharashtra,45789,41581,686,96088
2020-05-03,Delhi,2207,1776,99,53651
2020-05-03,Uttar Pradesh,14893,11612,424,65011
2020-05-03,Karnataka,39635,35708,1176,83518
2020-05-03,Tamil Nadu,41697,35370,1288,84063
2020-05-03,Gujarat,3454,2857,105,73344
2020-05-04,Maharashtra,40410,34973,1803,74338
2020-05-04,Delhi,29753,24953,1014,33398
2020-05-04,Uttar Pradesh,42862,40342,772,53456
2020-05-04,Karnataka,35631,32808,982,67320
2020-05-04,Tamil Nadu,16072,14924,200,53933
2020-05-04,Gujarat,22826,19166,694,29045
2020-05-05,Maharashtra,27910,25029,1130,41188
2020-05-05,Delhi,6845,6123,258,27313
2020-05-05,Uttar Pradesh,27943,22630,680,16944
2020-05-05,Karnataka,16906,13391,816,61622
2020-05-05,Tamil Nadu,28810,27356,1068,41976
2020-05-05,Gujarat,12590,9448,148,73899
2020-05-06,Maharashtra,33792,29621,431,91156
2020-05-06,Delhi,43727,40990,1874,46160
2020-05-06,Uttar Pradesh,12390,11484,470,20038
2020-05-06,Karnataka,29182,24732,382,53511
2020-05-06,Tamil Nadu,9605,7250,213,29322
2020-05-06,Gujarat,42869,39081,2053,92329
2020-05-07,Maharashtra,3092,2909,95,27031
2020-05-07,Delhi,6185,4733,185,94833
2020-05-07,Uttar Pradesh,41591,35171,657,51092
2020-05-07,Karnataka,11350,8991,505,73487
2020-05-07,Tamil Nadu,18622,17427,487,63394
2020-05-07,Gujarat,37469,30510,1088,72904
2020-05-08,Maharashtra,16592,13171,188,66202
2020-05-08,Delhi,24864,22425,435,21566
2020-05-08,Uttar Pradesh,8190,7562,230,94571
2020-05-08,Karnataka,2589,1978,96,85909
2020-05-08,Tamil Nadu,32921,29391,1412,19743
2020-05-08,Gujarat,32566,28023,1003,61378
2020-05-09,Maharashtra,6590,5892,171,17237
2020-05-09,Delhi,16649,12932,585,51154
2020-05-09,Uttar Pradesh,8016,7212,181,59238
2020-05-09,Karnataka,24545,22252,947,49757
2020-05-09,Tamil Nadu,27917,25938,930,84623
2020-05-09,Gujarat,23440,19175,1116,60103
2020-05-10,Maharashtra,6276,5875,270,76274
2020-05-10,Delhi,33402,28825,1491,10571
2020-05-10,Uttar Pradesh,32331,30114,1542,96218
2020-05-10,Karnataka,3224,2661,152,37441
2020-05-10,Tamil Nadu,42430,36013,1082,97122
2020-05-10,Gujarat,45760,40761,465,99230
2020-05-11,Maharashtra,21180,18905,776,63272
2020-05-11,Delhi,25427,19729,941,59040
2020-05-11,Uttar Pradesh,10821,8697,313,10842
2020-05-11,Karnataka,2316,1759,56,59575
2020-05-11,Tamil Nadu,16206,13776,442,72055
2020-05-11,Gujarat,23161,20309,945,59120
2020-05-12,Maharashtra,10083,9294,175,32364
2020-05-12,Delhi,25972,21638,1007,34320
2020-05-12,Uttar Pradesh,21808,20149,855,39773
2020-05-12,Karnataka,28747,25457,986,62505
2020-05-12,Tamil Nadu,21360,16603,770,52377
2020-05-12,Gujarat,24554,19965,878,90140
2020-05-13,Maharashtra,17923,15998,322,79083
2020-05-13,Delhi,45283,34351,1660,31672
2020-05-13,Uttar Pradesh,5213,4725,165,62134
2020-05-13,Karnataka,3100,2751,60,23199
2020-05-13,Tamil Nadu,37609,28352,563,36881
2020-05-13,Gujarat,18058,15323,472,41021
2020-05-14,Maharashtra,25087,22452,1131,6401
2020-05-14,Delhi,20643,17123,835,24611
2020-05-14,Uttar Pradesh,44791,40517,1381,7745
2020-05-14,Karnataka,4866,4209,63,56374
2020-05-14,Tamil Nadu,49861,41062,861,98574
2020-05-14,Gujarat,21447,17509,507,60350
2020-05-15,Maharashtra,5025,3993,179,11155
2020-05-15,Delhi,47607,41114,1738,55124
2020-05-15,Uttar Pradesh,21936,18851,947,32606
2020-05-15,Karnataka,48832,39467,892,67522
2020-05-15,Tamil Nadu,46671,35616,892,97769
2020-05-15,Gujarat,22729,19247,906,54067
2020-05-16,Maharashtra,42475,39992,2026,16908
2020-05-16,Delhi,27423,26004,871,66215
2020-05-16,Uttar Pradesh,17616,13934,687,65614
2020-05-16,Karnataka,44369,41228,1947,94388
2020-05-16,Tamil Nadu,33082,25783,1404,83915
2020-05-16,Gujarat,8006,7083,163,38840
2020-05-17,Maharashtra,33430,31206,722,80451
2020-05-17,Delhi,43552,40417,1668,41081
2020-05-17,Uttar Pradesh,12033,9379,124,10939
2020-05-17,Karnataka,48464,40687,744,81721
2020-05-17,Tamil Nadu,28045,24004,551,26625
2020-05-17,Gujarat,40188,37875,1400,49605
2020-05-18,Maharashtra,20029,18069,638,48309
2020-05-18,Delhi,2932,2467,95,43405
2020-05-18,Uttar Pradesh,2116,1790,97,13811
2020-05-18,Karnataka,28808,22395,1434,52153
2020-05-18,Tamil Nadu,43506,36039,1582,33328
2020-05-18,Gujarat,48375,42439,1447,78402
2020-05-19,Maharashtra,16449,14055,308,46316
2020-05-19,Delhi,40954,32157,760,35873
2020-05-19,Uttar Pradesh,1619,1470,74,33001
2020-05-19,Karnataka,35064,33031,1082,60745
2020-05-19,Tamil Nadu,6366,5274,281,81253
2020-05-19,Gujarat,37191,30199,717,61746
2020-05-20,Maharashtra,22542,20429,1091,92893
2020-05-20,Delhi,42045,36604,1825,23020
2020-05-20,Uttar Pradesh,9155,8562,175,29532
2020-05-20,Karnataka,19601,15961,860,48463
2020-05-20,Tamil Nadu,10135,7794,275,90867
2020-05-20,Gujarat,19060,14296,877,45695
2020-05-21,Maharashtra,20702,19333,1029,90663
2020-05-21,Delhi,42560,38397,1058,14171
2020-05-21,Uttar Pradesh,36219,32627,1692,8696
2020-05-21,Karnataka,21058,16953,734,50740
2020-05-21,Tamil Nadu,42075,34807,1386,71641
2020-05-21,Gujarat,16417,15193,804,34961
2020-05-22,Maharashtra,13602,10802,157,39681
2020-05-22,Delhi,26792,21032,1196,39540
2020-05-22,Uttar Pradesh,27536,25886,915,7871
2020-05-22,Karnataka,47002,39270,1083,71668
2020-05-22,Tamil Nadu,34467,28815,1590,50607
2020-05-22,Gujarat,8812,7348,363,79601
2020-05-23,Maharashtra,9275,7879,168,25700
2020-05-23,Delhi,40464,32740,1365,18869
2020-05-23,Uttar Pradesh,45525,34791,580,87190
2020-05-23,Karnataka,46026,39185,1214,50095
2020-05-23,Tamil Nadu,15270,12467,576,24991
2020-05-23,Gujarat,11775,10372,189,32056
2020-05-24,Maharashtra,7614,5779,164,48884
2020-05-24,Delhi,17964,14880,572,42544
2020-05-24,Uttar Pradesh,33252,27709,1027,39148
2020-05-24,Karnataka,43633,34474,791,90076
2020-05-24,Tamil Nadu,12580,10535,569,95453
2020-05-24,Gujarat,23318,18379,522,25466
2020-05-25,Maharashtra,31206,27402,831,27412
2020-05-25,Delhi,28990,25277,1328,18156
2020-05-25,Uttar Pradesh,24064,19264,501,94272
2020-05-25,Karnataka,21975,20445,928,32127
2020-05-25,Tamil Nadu,6141,5088,206,20088
2020-05-25,Gujarat,45602,37981,1831,52135
2020-05-26,Maharashtra,38306,30790,1176,79704
2020-05-26,Delhi,4551,3451,93,99019
2020-05-26,Uttar Pradesh,23063,18665,889,16156
2020-05-26,Karnataka,12108,9329,369,47712
2020-05-26,Tamil Nadu,3610,2974,170,25583
2020-05-26,Gujarat,21238,18962,604,24456
2020-05-27,Maharashtra,26582,23629,1040,24873
2020-05-27,Delhi,14050,10683,220,67021
2020-05-27,Uttar Pradesh,38125,33665,621,41176
2020-05-27,Karnataka,42520,38072,1381,39998
2020-05-27,Tamil Nadu,38055,32318,959,49814
2020-05-27,Gujarat,20555,18648,809,76569
2020-05-28,Maharashtra,42328,31959,1843,23919
2020-05-28,Delhi,5173,4607,252,42564
2020-05-28,Uttar Pradesh,46814,37310,1788,90842
2020-05-28,Karnataka,5997,5153,291,15578
2020-05-28,Tamil Nadu,19624,15930,574,72391
2020-05-28,Gujarat,41893,36050,1083,9986
2020-05-29,Maharashtra,33298,30736,542,21835
2020-05-29,Delhi,28798,23421,1228,91328
2020-05-29,Uttar Pradesh,21452,16393,482,16889
2020-05-29,Karnataka,25335,23976,889,58747
2020-05-29,Tamil Nadu,38327,29993,669,92051
2020-05-29,Gujarat,20581,17043,363,21523
2020-05-30,Maharashtra,2424,2271,65,77525
2020-05-30,Delhi,24620,18801,1018,86938
2020-05-30,Uttar Pradesh,22205,18130,272,89526
2020-05-30,Karnataka,8846,8305,315,8765
2020-05-30,Tamil Nadu,16950,13106,699,95239
2020-05-30,Gujarat,39709,34555,1970,60633
2020-05-31,Maharashtra,16166,13521,795,59845
2020-05-31,Delhi,39556,37397,558,67875
2020-05-31,Uttar Pradesh,26917,23178,473,19256
2020-05-31,Karnataka,23192,19238,477,50833
2020-05-31,Tamil Nadu,23625,20001,490,76291
2020-05-31,Gujarat,11825,10500,186,65710
2020-06-01,Maharashtra,29890,22869,1436,86882
2020-06-01,Delhi,3600,2766,122,99803
2020-06-01,Uttar Pradesh,37322,32832,772,24233
2020-06-01,Karnataka,49021,46226,982,8849
2020-06-01,Tamil Nadu,13360,11908,459,50800
2020-06-01,Gujarat,37963,30366,382,45387
2020-06-02,Maharashtra,10280,7950,287,67260
2020-06-02,Delhi,16438,13029,781,6813
2020-06-02,Uttar Pradesh,28491,25363,1059,46243
2020-06-02,Karnataka,38164,33072,768,70618
2020-06-02,Tamil Nadu,2920,2318,113,7093
2020-06-02,Gujarat,13905,12485,258,75821
2020-06-03,Maharashtra,44664,37946,1773,83513
2020-06-03,Delhi,20874,19371,279,99574
2020-06-03,Uttar Pradesh,30315,25370,1180,95009
2020-06-03,Karnataka,3962,3438,136,96176
2020-06-03,Tamil Nadu,11409,10155,207,15278
2020-06-03,Gujarat,25944,23704,311,59318
2020-06-04,Maharashtra,38887,31096,722,10039
2020-06-04,Delhi,22281,16989,631,32586
2020-06-04,Uttar Pradesh,18568,16424,245,63671
2020-06-04,Karnataka,27249,25259,690,10283
2020-06-04,Tamil Nadu,8610,6945,357,81162
2020-06-04,Gujarat,35761,30494,720,87522
2020-06-05,Maharashtra,45781,37004,1869,28248
2020-06-05,Delhi,24624,19483,1033,87214
2020-06-05,Uttar Pradesh,39256,36234,1829,97708
2020-06-05,Karnataka,22128,16750,918,25025
2020-06-05,Tamil Nadu,5458,4789,236,54831
2020-06-05,Gujarat,44427,38074,700,96470
2020-06-06,Maharashtra,48195,40188,1446,15751
2020-06-06,Delhi,47218,41068,851,33927
2020-06-06,Uttar Pradesh,42094,32043,1247,78539
2020-06-06,Karnataka,32707,25219,1327,18261
2020-06-06,Tamil Nadu,12173,10724,248,36781
2020-06-06,Gujarat,14652,11459,187,40529
2020-06-07,Maharashtra,48963,43226,2216,40436
2020-06-07,Delhi,48406,42937,697,17356
2020-06-07,Uttar Pradesh,33963,31752,941,26225
2020-06-07,Karnataka,4606,3689,182,31489
2020-06-07,Tamil Nadu,15387,14225,663,7591
2020-06-07,Gujarat,45895,41639,1619,71736
2020-06-08,Maharashtra,16721,13448,322,28408
2020-06-08,Delhi,40740,33754,1309,89514
2020-06-08,Uttar Pradesh,1661,1419,69,37854
2020-06-08,Karnataka,11704,9585,333,11968
2020-06-08,Tamil Nadu,28518,24870,468,6700
2020-06-08,Gujarat,29246,22982,1104,66934
2020-06-09,Maharashtra,6520,5855,290,46605
2020-06-09,Delhi,15955,13609,262,69925
2020-06-09,Uttar Pradesh,42680,35545,1677,46458
2020-06-09,Karnataka,24501,18971,866,95226
2020-06-09,Tamil Nadu,44939,34768,830,97365
2020-06-09,Gujarat,36062,28804,746,52221
2020-06-10,Maharashtra,45942,41342,1510,48370
2020-06-10,Delhi,39396,32814,1581,41320
2020-06-10,Uttar Pradesh,36010,32023,1371,13640
2020-06-10,Karnataka,35716,30359,945,61053
2020-06-10,Tamil Nadu,2920,2558,91,37972
2020-06-10,Gujarat,11799,10278,173,81700
2020-06-11,Maharashtra,38158,29708,1437,66510
2020-06-11,Delhi,16810,13294,509,95932
2020-06-11,Uttar Pradesh,1192,898,49,70048
2020-06-11,Karnataka,33130,28562,1164,15655
2020-06-11,Tamil Nadu,48897,39149,508,47056
2020-06-11,Gujarat,34272,31695,621,30963
2020-06-12,Maharashtra,44954,36282,1405,16676
2020-06-12,Delhi,5434,4967,142,9994
2020-06-12,Uttar Pradesh,5234,4004,133,47215
2020-06-12,Karnataka,24185,22500,438,82535
2020-06-12,Tamil Nadu,37487,34693,958,60480
2020-06-12,Gujarat,39759,37517,503,16064
2020-06-13,Maharashtra,12312,9416,308,56756
2020-06-13,Delhi,25565,21390,1275,38402
2020-06-13,Uttar Pradesh,27345,22265,514,78933
2020-06-13,Karnataka,23335,20340,892,27010
2020-06-13,Tamil Nadu,25123,22473,911,13026
2020-06-13,Gujarat,4306,3945,188,53008
2020-06-14,Maharashtra,15683,13744,216,49535
2020-06-14,Delhi,14006,10640,465,69712
2020-06-14,Uttar Pradesh,17633,15157,543,64197
2020-06-14,Karnataka,36622,32428,1477,49386
2020-06-14,Tamil Nadu,25255,22543,643,40931
2020-06-14,Gujarat,36710,34069,1468,98583
2020-06-15,Maharashtra,11966,10423,326,50913
2020-06-15,Delhi,1489,1289,52,61233
2020-06-15,Uttar Pradesh,20275,17128,783,37821
2020-06-15,Karnataka,17999,14628,353,38722
2020-06-15,Tamil Nadu,11625,9706,538,48307
2020-06-15,Gujarat,46450,36583,607,89481
2020-06-16,Maharashtra,7539,6323,211,12485
2020-06-16,Delhi,32455,27139,1037,81280
2020-06-16,Uttar Pradesh,38102,33428,1521,27588
2020-06-16,Karnataka,14440,12356,621,49948
2020-06-16,Tamil Nadu,49908,43966,2143,57198
2020-06-16,Gujarat,49564,45251,2038,80542
2020-06-17,Maharashtra,38701,35115,1584,27867
2020-06-17,Delhi,1203,938,22,8748
2020-06-17,Uttar Pradesh,40486,32502,1077,30183
2020-06-17,Karnataka,17034,15583,599,38457
2020-06-17,Tamil Nadu,21143,17223,970,49535
2020-06-17,Gujarat,17103,15345,469,33901
2020-06-18,Maharashtra,33001,29687,1402,91908
2020-06-18,Delhi,45799,43209,1972,80403
2020-06-18,Uttar Pradesh,42258,39583,1777,19908
2020-06-18,Karnataka,28081,21092,804,33302
2020-06-18,Tamil Nadu,20212,15684,220,66114
2020-06-18,Gujarat,5594,4649,59,99715
2020-06-19,Maharashtra,7644,6087,80,48469
2020-06-19,Delhi,34687,30342,1404,70206
